Nomenclature,ReporterISO3,ProductCode,ProductDescription,ReporterName,PartnerISO3,PartnerName,TradeFlowName,TradeFlowCode,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD 
H4,BRA,40729,-- Other,Brazil,WLD, World,Export,6,773.852,534.067,249.08,
H4,BRA,40790,- Others,Brazil,WLD, World,Export,6,331.595,3.171,2.696,1.178
H4,BRA,40811,-- Dried,Brazil,WLD, World,Export,6,15.3,14.89,31.96,5.442
H4,BRA,40819,-- Other,Brazil,WLD, World,Export,6,7.522,3.583,914.454,633.903
H4,BRA,40891,-- Dried,Brazil,WLD, World,Export,6,36.3,43.53,268.97,179.191
H4,BRA,40899,-- Other,Brazil,WLD, World,Export,6,2561.442,1972.011,2334.242,2860.795
H4,BRA,40900,Natural honey.,Brazil,WLD, World,Export,6,54123.9,98576.057,81719.968,92029.508
H4,BRA,41000,"Edible products of animal origin, n",Brazil,WLD, World,Export,6,10603.181,9552.331,8404.069,9767.343
H4,BRA,50100,"Human hair, unworked, whether or no",Brazil,WLD, World,Export,6,80.482,110.857,106.3,95.44
H4,BRA,50290,- Other,Brazil,WLD, World,Export,6,89.664,,,
H4,BRA,50400,"Guts, bladders and stomachs of anim",Brazil,WLD, World,Export,6,527197.341,528309.311,334544.424,290095.442
H4,BRA,50510,- Feathers of a kind used for stuff,Brazil,WLD, World,Export,6,62.58,12.52,44.592,75.475
H4,BRA,50590,- Other,Brazil,WLD, World,Export,6,1922.041,1295.888,4439.079,3052.968
H4,BRA,50610,- Ossein and bones Treated with aci,Brazil,WLD, World,Export,6,12.116,93.331,70.361,26.883
H4,BRA,50690,- Other,Brazil,WLD, World,Export,6,1844.308,2311.335,2519.24,2807.067
H4,BRA,50790,- Other,Brazil,WLD, World,Export,6,2641.404,4126.675,3826.479,4681.764
H4,BRA,50800,"Coral and similar materials, unwork",Brazil,WLD, World,Export,6,68.276,5.407,3.56,1.329
H4,BRA,51000,"Ambergris, castoreum, civet and mus",Brazil,WLD, World,Export,6,32240.68,29104.866,26175.429,35963.105
H4,BRA,51110,- bovine semen,Brazil,WLD, World,Export,6,1186.742,1369.787,1408.763,1693.965
H4,BRA,51191,"-- Products of fish or crustaceans,",Brazil,WLD, World,Export,6,3795.15,553.085,325.035,892.135
H4,BRA,51199,-- Other,Brazil,WLD, World,Export,6,67896.226,79901.669,73361.288,78229.956
H4,BRA,60110,"- Bulbs, tubers, tuberous roots, co",Brazil,WLD, World,Export,6,12751.312,13110.118,7784.82,5709.33
H4,BRA,60120,"- Bulbs, tubers, tuberous roots, co",Brazil,WLD, World,Export,6,348.588,336.427,233.911,254.324
H4,BRA,60210,- Unrooted cuttings and slips,Brazil,WLD, World,Export,6,22.109,166.91,366.435,93.318
H4,BRA,60220,"- Trees, shrubs and bushes, grafted",Brazil,WLD, World,Export,6,8.569,83.585,107.546,83.001
H4,BRA,60290,- Other,Brazil,WLD, World,Export,6,9380.708,8820.851,6956.679,5815.885
H4,BRA,60311,-- Roses,Brazil,WLD, World,Export,6,,3.661,,1.627
H4,BRA,60312,-- Carnations,Brazil,WLD, World,Export,6,,,,0.219
H4,BRA,60313,-- Orchids,Brazil,WLD, World,Export,6,,1.134,,0.457
H4,BRA,60314,-- Chrysanthemums,Brazil,WLD, World,Export,6,,,,44.816
H4,BRA,60315,-- Lilies (Lilium spp.),Brazil,WLD, World,Export,6,,,,1.195
H4,BRA,60319,-- Other,Brazil,WLD, World,Export,6,138.549,116.631,85.115,103.227
H4,BRA,60390,- Other,Brazil,WLD, World,Export,6,,18,3.921,
H4,BRA,60420,- fresh,Brazil,WLD, World,Export,6,0.115,,,2.805
H4,BRA,60490,- Other,Brazil,WLD, World,Export,6,1275.341,1154.76,1127.366,1046.069
H4,BRA,70110,- Seed,Brazil,WLD, World,Export,6,1.25,0.65,15.847,
H4,BRA,70190,- Other,Brazil,WLD, World,Export,6,890.014,3380.548,3521.556,793.902
H4,BRA,70200,"Tomatoes, fresh or chilled.",Brazil,WLD, World,Export,6,518.858,31.618,51.748,2185.956
H4,BRA,70310,- Onions and shallots,Brazil,WLD, World,Export,6,1153.868,372.074,1730.1,4962.266
H4,BRA,70320,- Garlic,Brazil,WLD, World,Export,6,1.885,12.056,3.468,5.006
H4,BRA,70390,- Leeks and Other alliaceous vegeta,Brazil,WLD, World,Export,6,,,,0.204
H4,BRA,70410,- Cauliflowers and headed broccoli,Brazil,WLD, World,Export,6,,0.528,0.692,1.557
H4,BRA,70490,- Other,Brazil,WLD, World,Export,6,,10.435,0.617,37.241
H4,BRA,70519,-- Other,Brazil,WLD, World,Export,6,,,,23.434
H4,BRA,70521,-- Witloof chicory (Cichorium intyb,Brazil,WLD, World,Export,6,,11.67,,
H4,BRA,70529,-- Other,Brazil,WLD, World,Export,6,0.9,,,
H4,BRA,70610,- Carrots and turnips,Brazil,WLD, World,Export,6,3.318,1911.982,490.277,4021.412
H4,BRA,70690,- Other,Brazil,WLD, World,Export,6,0.014,11.575,,57.098
H4,BRA,70700,"Cucumbers and gherkins, fresh or ch",Brazil,WLD, World,Export,6,1.276,5.167,2.363,1.201
H4,BRA,70810,- Peas (Pisum sativum),Brazil,WLD, World,Export,6,,,0.338,
H4,BRA,70820,"- Beans (Vigna spp., Phaseolus spp.",Brazil,WLD, World,Export,6,,,3.587,
H4,BRA,70890,- Other leguminous vegetables,Brazil,WLD, World,Export,6,0.384,0.142,,
H4,BRA,70930,- Aubergines (egg-plants),Brazil,WLD, World,Export,6,,,,14.06
H4,BRA,70940,- Celery Other than celeriac,Brazil,WLD, World,Export,6,,4.766,,0.616
H4,BRA,70951,-- Mushrooms of the genus Agaricus,Brazil,WLD, World,Export,6,70.622,65,30,124.299
H4,BRA,70959,-- Other,Brazil,WLD, World,Export,6,,,0.334,0.35
H4,BRA,70960,- Fruits of the genus Capsicum or o,Brazil,WLD, World,Export,6,,14.603,86.648,91.104
H4,BRA,70970,"- Spinach, New Zealand Spinach and",Brazil,WLD, World,Export,6,,,,0.295
H4,BRA,70993,"-- Pumpkins, squash and gourds (Cuc",Brazil,WLD, World,Export,6,1044.539,528.975,,2945.776
H4,BRA,70999,-- Other,Brazil,WLD, World,Export,6,166.145,23.133,487.631,821.96
H4,BRA,71010,- potatoes,Brazil,WLD, World,Export,6,,0.788,,
H4,BRA,71021,-- Peas (Pisum sativum),Brazil,WLD, World,Export,6,0.889,0.373,0.323,2.261
H4,BRA,71029,-- Other,Brazil,WLD, World,Export,6,2.307,0.632,0.657,0.45
H4,BRA,71030,"- Spinach, New Zealand Spinach and",Brazil,WLD, World,Export,6,,,0.219,0.57
H4,BRA,71040,- Sweet corn,Brazil,WLD, World,Export,6,,0.013,,
H4,BRA,71080,- Other vegetables,Brazil,WLD, World,Export,6,3.174,1.626,3.69,35.279
H4,BRA,71090,- Mixtures of vegetables,Brazil,WLD, World,Export,6,0.875,0.952,0.295,
H4,BRA,71140,- Cucumbers and gherkins,Brazil,WLD, World,Export,6,,,,0.091
H4,BRA,71151,-- Mushrooms of the genus Agaricus,Brazil,WLD, World,Export,6,2.382,1.08,0.311,4.333
H4,BRA,71190,- Other vegetables; mixtures of veg,Brazil,WLD, World,Export,6,1747.361,2277.744,1506.188,2109.545
H4,BRA,71220,- Onions,Brazil,WLD, World,Export,6,38.651,299.119,273.813,9.919
H4,BRA,71231,-- Mushrooms of the genus Agaricus,Brazil,WLD, World,Export,6,575.783,741.73,607.724,619.556
H4,BRA,71239,-- Other,Brazil,WLD, World,Export,6,28.735,0.578,0.641,0.246
H4,BRA,71290,- Other vegetables; mixtures of veg,Brazil,WLD, World,Export,6,521.653,429.925,232.55,80.35
H4,BRA,71310,- Peas (Pisum sativum),Brazil,WLD, World,Export,6,28.203,167.978,9.7,140.399
H4,BRA,71320,- Chickpeas (garbanzos),Brazil,WLD, World,Export,6,22.553,12.275,7.405,185.907
H4,BRA,71331,-- Beans of the species Vigna mungo,Brazil,WLD, World,Export,6,0.348,666.735,,934.138
H4,BRA,71332,-- Small red (Adzuki) beans (Phaseo,Brazil,WLD, World,Export,6,1.539,3.571,,383.282
H4,BRA,71333,"-- Kidney Beans, including white pe",Brazil,WLD, World,Export,6,18189.347,38385.764,56353.248,24539.903
H4,BRA,71335,-- Cow Peas (Vigna unguiculata),Brazil,WLD, World,Export,6,1375.685,248.31,1342.387,68.029
H4,BRA,71339,-- Other,Brazil,WLD, World,Export,6,4954.006,6190.329,20370.267,2344.145
H4,BRA,71340,- Lentils,Brazil,WLD, World,Export,6,21.337,18.226,21.454,24.564
H4,BRA,71350,- Broad beans (Vicia faba var. majo,Brazil,WLD, World,Export,6,,,,0.008
H4,BRA,71360,- Pigeon Peas (Cajanus cajan),Brazil,WLD, World,Export,6,,30.267,5.25,2.147
H4,BRA,71390,- Other,Brazil,WLD, World,Export,6,40.368,0.235,2.356,
H4,BRA,71410,- Manioc (cassava),Brazil,WLD, World,Export,6,25.639,31.161,18.834,23.102
H4,BRA,71420,- Sweet potatoes,Brazil,WLD, World,Export,6,2188.42,2283.067,1474.832,7288.148
H4,BRA,71430,- Yams (Dioscorea spp.),Brazil,WLD, World,Export,6,110.854,413.185,1420.449,2173.659
H4,BRA,71440,- Taro (Colocasia spp.),Brazil,WLD, World,Export,6,30.493,52.876,6.171,327.224
H4,BRA,71450,- Yautia (Xanthosoma spp.),Brazil,WLD, World,Export,6,,,,1.404
H4,BRA,71490,- Other,Brazil,WLD, World,Export,6,2998.5,2593.165,1894.284,1891.826
H4,BRA,80111,-- Desiccated,Brazil,WLD, World,Export,6,792.894,458.059,158.305,203.74
H4,BRA,80112,-- in the inner shell (endocarp),Brazil,WLD, World,Export,6,1.592,,1.604,10.752
H4,BRA,80119,-- Other,Brazil,WLD, World,Export,6,11.637,259.329,566.388,362.664
H4,BRA,80121,-- in shell,Brazil,WLD, World,Export,6,11446.532,8050.577,17188.349,10342.712
H4,BRA,80122,-- Shelled,Brazil,WLD, World,Export,6,9668.109,6686.435,24503.731,4784.968
H4,BRA,80131,-- in shell,Brazil,WLD, World,Export,6,1.524,6.126,5.491,22.688
H4,BRA,80132,-- Shelled,Brazil,WLD, World,Export,6,134168.611,110296.326,102719.56,129588.265
H4,BRA,80211,-- in shell,Brazil,WLD, World,Export,6,,0.073,,2.638
H4,BRA,80212,-- Shelled,Brazil,WLD, World,Export,6,17.109,17.927,6.594,
H4,BRA,80222,-- Shelled,Brazil,WLD, World,Export,6,0.034,,,116.6
H4,BRA,80231,-- in shell,Brazil,WLD, World,Export,6,308.232,439.385,32.508,34.544
H4,BRA,80232,-- Shelled,Brazil,WLD, World,Export,6,3734.026,2228.544,5357.862,2235.243
H4,BRA,80241,-- in shell,Brazil,WLD, World,Export,6,108.777,5.7,,23.25
H4,BRA,80242,-- Shelled,Brazil,WLD, World,Export,6,0.003,0.37,,
H4,BRA,80251,-- in shell,Brazil,WLD, World,Export,6,20.397,15.988,14.096,0.018
H4,BRA,80252,-- Shelled,Brazil,WLD, World,Export,6,,,7.892,
H4,BRA,80261,-- in shell,Brazil,WLD, World,Export,6,933.157,2570.489,875.089,840.645
H4,BRA,80262,-- Shelled,Brazil,WLD, World,Export,6,874.497,2431.106,2618.621,1655.628
H4,BRA,80270,- Kola nuts (Cola spp.),Brazil,WLD, World,Export,6,,,,2.12
H4,BRA,80290,- Other,Brazil,WLD, World,Export,6,9.342,26.262,3.963,23.786
H4,BRA,80310,- Plantains,Brazil,WLD, World,Export,6,383.674,149.5,175.203,177.67
H4,BRA,80390,- Other,Brazil,WLD, World,Export,6,35192.167,31600.737,24741.789,20858.713
H4,BRA,80410,- Dates,Brazil,WLD, World,Export,6,0.137,0.117,0.21,0.665
H4,BRA,80420,- Figs,Brazil,WLD, World,Export,6,8211.715,8740.156,6941.45,6304.189
H4,BRA,80430,- Pineapples,Brazil,WLD, World,Export,6,949.048,1067.073,1023.31,1598.083
H4,BRA,80440,- Avocados,Brazil,WLD, World,Export,6,6933.265,9537.147,6561.137,6807.126
H4,BRA,80450,"- Guavas, mangoes and mangosteens",Brazil,WLD, World,Export,6,147992.687,164211.031,184934.119,180331.42
H4,BRA,80510,- Oranges,Brazil,WLD, World,Export,6,9966.726,9014.409,8904.16,12316.635
H4,BRA,80520,- Mandarins (including tangerines a,Brazil,WLD, World,Export,6,707.363,19.644,519.169,26.405
H4,BRA,80550,"- Lemons (Citrus limon, Citrus limo",Brazil,WLD, World,Export,6,73923.553,96099.286,78600.751,89932.214
H4,BRA,80590,- Other,Brazil,WLD, World,Export,6,1.012,0.59,19.118,0.841
H4,BRA,80610,- fresh,Brazil,WLD, World,Export,6,102994.687,66790.828,72306.951,65255.13
H4,BRA,80620,- Dried,Brazil,WLD, World,Export,6,5.597,44.449,42.149,7.06
H4,BRA,80711,-- Watermelons,Brazil,WLD, World,Export,6,16523.934,16490.896,27059.394,31491.045
H4,BRA,80719,-- Other,Brazil,WLD, World,Export,6,147579.929,151817.079,154298.76,148741.47
H4,BRA,80720,- Papaws (papayas),Brazil,WLD, World,Export,6,41803.057,47058.855,43675.555,43088.633
H4,BRA,80810,- Apples,Brazil,WLD, World,Export,6,62941.935,31902.813,40646.356,18152.666
H4,BRA,80830,- Pears,Brazil,WLD, World,Export,6,,,80.182,
H4,BRA,80910,- Apricots,Brazil,WLD, World,Export,6,4.356,,,
H4,BRA,80930,"- Peaches, including nectarines",Brazil,WLD, World,Export,6,,19.968,,2.45
H4,BRA,80940,- Plums and sloes,Brazil,WLD, World,Export,6,10.488,12.798,,0.194
H4,BRA,81010,- Strawberries,Brazil,WLD, World,Export,6,,,,2.718
H4,BRA,81020,"- Raspberries, blackberries, mulber",Brazil,WLD, World,Export,6,,,2.071,40.457
H4,BRA,81050,- Kiwifruit,Brazil,WLD, World,Export,6,,,,0.991
H4,BRA,81070,- Persimmons,Brazil,WLD, World,Export,6,483.334,769.71,658.373,245.209
H4,BRA,81090,- Other,Brazil,WLD, World,Export,6,918.251,843.268,1148.169,1762.886
H4,BRA,81110,- Strawberries,Brazil,WLD, World,Export,6,13.746,13.55,8.729,3.57
H4,BRA,81120,"- Raspberries, blackberries, mulber",Brazil,WLD, World,Export,6,6.954,12.719,9.023,3.643
H4,BRA,81190,- Other,Brazil,WLD, World,Export,6,10903.162,11883.381,8895.819,9899.802
H4,BRA,81210,- cherries,Brazil,WLD, World,Export,6,,26.191,,
H4,BRA,81290,- Other,Brazil,WLD, World,Export,6,1202.235,1401.094,1313.231,1176.323
H4,BRA,81310,- Apricots,Brazil,WLD, World,Export,6,2.9,54.531,0.325,0.176
H4,BRA,81320,- Prunes,Brazil,WLD, World,Export,6,2.532,6.711,13.616,18.946
H4,BRA,81330,- Apples,Brazil,WLD, World,Export,6,101.635,29.676,10.498,181.937
H4,BRA,81340,- Other fruit,Brazil,WLD, World,Export,6,3972.454,6787.182,7579.003,6647.86
H4,BRA,81350,- Mixtures of nuts or Dried Fruits,Brazil,WLD, World,Export,6,13.142,10.877,15.105,19.137
H4,BRA,81400,Peel of citrus fruit or melons (inc,Brazil,WLD, World,Export,6,1248.346,1362.825,3037.612,5402.177
H4,BRA,90111,-- Not decaffeinated,Brazil,WLD, World,Export,6,4582226.59,6041066.755,5555373.845,4842976.776
H4,BRA,90112,-- decaffeinated,Brazil,WLD, World,Export,6,11.12,34,41,24.5
H4,BRA,90121,-- Not decaffeinated,Brazil,WLD, World,Export,6,15749.68,11531.607,10005.263,12702.172
H4,BRA,90122,-- decaffeinated,Brazil,WLD, World,Export,6,111.751,70.898,74.027,82.452
H4,BRA,90190,- Other,Brazil,WLD, World,Export,6,0.525,15.647,88.016,98.434
H4,BRA,90210,- Green tea (Not fermented) in imme,Brazil,WLD, World,Export,6,3052.491,3610.028,3222.548,557.704
H4,BRA,90220,- Other Green tea (Not fermented),Brazil,WLD, World,Export,6,293.908,236.363,226.647,2264.39
H4,BRA,90230,- Black tea (fermented) and partly,Brazil,WLD, World,Export,6,103.248,6.854,11.421,91.491
H4,BRA,90240,- Other Black tea (fermented) and o,Brazil,WLD, World,Export,6,522.613,176.834,26.9,40.35
H4,BRA,90300,Maté.,Brazil,WLD, World,Export,6,98707.744,114086.694,101508,82354.693
H4,BRA,90411,-- Neither crushed nor ground,Brazil,WLD, World,Export,6,200386.376,294631.924,347507.511,246501.361
H4,BRA,90412,-- crushed or ground,Brazil,WLD, World,Export,6,87.994,397.281,177.201,454.628
H4,BRA,90421,"-- Dried, Neither crushed nor groun",Brazil,WLD, World,Export,6,3472.525,3543.051,2155.428,1684.005
H4,BRA,90422,-- crushed or ground,Brazil,WLD, World,Export,6,257.243,113.395,34.806,15.766
H4,BRA,90510,- Neither crushed nor ground,Brazil,WLD, World,Export,6,,,0.558,
H4,BRA,90520,- crushed or ground,Brazil,WLD, World,Export,6,,0.186,,
H4,BRA,90611,-- Cinnamon (Cinnamomum zeylanicum ,Brazil,WLD, World,Export,6,9.388,7.052,4.929,6.205
H4,BRA,90619,-- Other,Brazil,WLD, World,Export,6,0.239,,0.308,
H4,BRA,90620,- crushed or ground,Brazil,WLD, World,Export,6,6.154,11.947,13.646,9.434
H4,BRA,90710,- Neither crushed nor ground,Brazil,WLD, World,Export,6,37675.898,51060.177,10077.712,25652.289
H4,BRA,90720,- crushed or ground,Brazil,WLD, World,Export,6,22.529,80.313,14.738,0.099
H4,BRA,90811,-- Neither crushed nor ground,Brazil,WLD, World,Export,6,5.524,3.105,241.913,4.374
H4,BRA,90812,-- crushed or ground,Brazil,WLD, World,Export,6,3.347,3,0.57,0.489
H4,BRA,90822,-- crushed or ground,Brazil,WLD, World,Export,6,,,0.078,
H4,BRA,90921,-- Neither crushed nor ground,Brazil,WLD, World,Export,6,1.066,57.273,2.021,3.668
H4,BRA,90922,-- crushed or ground,Brazil,WLD, World,Export,6,1.337,7.656,1.393,0.316
H4,BRA,90931,-- Neither crushed nor ground,Brazil,WLD, World,Export,6,14.851,0.394,1.615,0.29
H4,BRA,90932,-- crushed or ground,Brazil,WLD, World,Export,6,1.707,2.272,4.316,2.622
H4,BRA,90961,-- Neither crushed nor ground,Brazil,WLD, World,Export,6,6.967,3.764,5.129,1.386
H4,BRA,90962,-- crushed or ground,Brazil,WLD, World,Export,6,1.873,17.648,5.061,10.546
H4,BRA,91011,-- Neither crushed nor ground,Brazil,WLD, World,Export,6,7795.252,10453.125,10224.562,6986.571
H4,BRA,91012,-- crushed or ground,Brazil,WLD, World,Export,6,0.684,2.59,2.53,0.666
H4,BRA,91020,- Saffron,Brazil,WLD, World,Export,6,5.844,56.563,65.59,79.828
H4,BRA,91030,- Turmeric (curcuma),Brazil,WLD, World,Export,6,17.033,4.936,1.932,14.381
H4,BRA,91091,-- Mixtures referred to in Note 1 (,Brazil,WLD, World,Export,6,0.108,0.637,0.056,53.17
H4,BRA,91099,-- Other,Brazil,WLD, World,Export,6,3722.311,4748.479,4955.575,5412.317
H4,BRA,100111,-- Seed,Brazil,WLD, World,Export,6,287.273,201.126,109.58,313.595
H4,BRA,100119,-- Other,Brazil,WLD, World,Export,6,11160.093,370.877,93.283,2.41
H4,BRA,100191,-- Seed,Brazil,WLD, World,Export,6,164.524,,0.017,
H4,BRA,100199,-- Other,Brazil,WLD, World,Export,6,336639.981,100128.879,353120.026,115059.099
H4,BRA,100290,- Other,Brazil,WLD, World,Export,6,1.357,,,
H4,BRA,100310,- Seed,Brazil,WLD, World,Export,6,,0.024,,
H4,BRA,100390,- Other,Brazil,WLD, World,Export,6,6810.605,0.126,4164.914,
H4,BRA,100410,- Seed,Brazil,WLD, World,Export,6,680.529,482.027,690.3,365.049
H4,BRA,100490,- Other,Brazil,WLD, World,Export,6,1914.998,999.252,1265.704,151.902
H4,BRA,100510,- Seed,Brazil,WLD, World,Export,6,57066.593,55945.021,71370.873,84761.116
H4,BRA,100590,- Other,Brazil,WLD, World,Export,6,6250564.817,3875969.01,4937592.604,3655162.057
H4,BRA,100610,- Rice in the husk (paddy or rough),Brazil,WLD, World,Export,6,100720.92,96508.895,49695.46,52489.778
H4,BRA,100620,- Husked (brown) Rice,Brazil,WLD, World,Export,6,16489,2769.893,3461.805,3784.245
H4,BRA,100630,- Semi-milled or wholly milled Rice,Brazil,WLD, World,Export,6,188731.853,189357.274,212424.35,114635.845
H4,BRA,100640,- Broken Rice,Brazil,WLD, World,Export,6,94652.176,108163.336,84596.9,81030.896
H4,BRA,100710,- Seed,Brazil,WLD, World,Export,6,385.048,3306.943,779.334,898.14
H4,BRA,100790,- Other,Brazil,WLD, World,Export,6,1238.696,3417.954,4674.241,
H4,BRA,100810,- Buckwheat,Brazil,WLD, World,Export,6,337.795,476.095,813.234,907.521
H4,BRA,100821,-- Seed,Brazil,WLD, World,Export,6,0.255,,,
H4,BRA,100829,-- Other,Brazil,WLD, World,Export,6,1.16,,,
H4,BRA,100830,- Canary seeds,Brazil,WLD, World,Export,6,1.638,0.839,2.808,5.026
H4,BRA,100850,- Quinoa (Chenopodium Quinoa),Brazil,WLD, World,Export,6,,2.225,,0.539
H4,BRA,100890,- Other cereals,Brazil,WLD, World,Export,6,291.1,89.485,68.63,56.506
H4,BRA,110100,Wheat or meslin flour.,Brazil,WLD, World,Export,6,1695.632,1249.945,187.985,2967.288
H4,BRA,110220,- Maize (corn) flour,Brazil,WLD, World,Export,6,37845.704,48432.046,36452.941,36570.678
H4,BRA,110290,- Other,Brazil,WLD, World,Export,6,314.488,369.665,552.544,436.459
H4,BRA,110311,-- of wheat,Brazil,WLD, World,Export,6,150.203,159.62,193.465,168.215
H4,BRA,110313,-- of Maize (corn),Brazil,WLD, World,Export,6,3426.461,3674.155,1805.546,2222.178
H4,BRA,110319,-- of Other cereals,Brazil,WLD, World,Export,6,0.467,,,19.136
H4,BRA,110412,-- of oats,Brazil,WLD, World,Export,6,127.353,132.368,75.437,202.708
H4,BRA,110419,-- of Other cereals,Brazil,WLD, World,Export,6,264.429,376.149,556.492,615.775
H4,BRA,110422,-- of oats,Brazil,WLD, World,Export,6,1.585,0.609,0.598,0.071
H4,BRA,110423,-- of Maize (corn),Brazil,WLD, World,Export,6,8852.465,8618.683,8932.519,5968.921
H4,BRA,110429,-- of Other cereals,Brazil,WLD, World,Export,6,179.556,211.208,274.94,150.697
H4,BRA,110430,"- Germ of cereals, whole, rolled, f",Brazil,WLD, World,Export,6,34.767,16.285,4.789,7.052
H4,BRA,110510,"- flour, meal and powder",Brazil,WLD, World,Export,6,5.782,68.364,81.419,19.985
H4,BRA,110520,"- Flakes, granules and pellets",Brazil,WLD, World,Export,6,50.778,38.082,63.366,113.978
H4,BRA,110610,- of the Dried leguminous vegetable,Brazil,WLD, World,Export,6,1.035,0.783,0.044,0.29
H4,BRA,110620,- of sago or of roots or tubers of,Brazil,WLD, World,Export,6,2737.822,3028.963,3425.533,4838.029
H4,BRA,110630,- Of the products of Chapter 8,Brazil,WLD, World,Export,6,194.204,321.798,546.685,903.738
H4,BRA,110710,- Not roasted,Brazil,WLD, World,Export,6,632.535,1873.436,3498.192,4144.749
H4,BRA,110720,- roasted,Brazil,WLD, World,Export,6,,,,0.192
H4,BRA,110812,-- Maize (corn) starch,Brazil,WLD, World,Export,6,4784.56,7128.937,19718.959,18486.148
H4,BRA,110813,-- Potato starch,Brazil,WLD, World,Export,6,75.088,4.604,1.394,
H4,BRA,110814,-- Manioc (cassava) starch,Brazil,WLD, World,Export,6,5992.152,5527.251,10583.279,8068.529
H4,BRA,110819,-- Other starches,Brazil,WLD, World,Export,6,661.402,353.534,197.722,24.073
H4,BRA,110900,"Wheat gluten, whether or not dried.",Brazil,WLD, World,Export,6,,,37.804,
H4,BRA,120110,- Seed,Brazil,WLD, World,Export,6,4288.738,4315.733,1745.375,3932.759
H4,BRA,120190,- Other,Brazil,WLD, World,Export,6,22805760.01,23273062.32,20981829.29,19327390.5
H4,BRA,120230,- Seed,Brazil,WLD, World,Export,6,19.783,,0.039,
H4,BRA,120241,-- in shell,Brazil,WLD, World,Export,6,29.225,193.917,4384.686,79.756
H4,BRA,120242,"-- Shelled, whether or Not Broken",Brazil,WLD, World,Export,6,112539.309,85909.385,112593.614,120451.106
H4,BRA,120300,Copra.,Brazil,WLD, World,Export,6,4.265,,,
H4,BRA,120400,"Linseed, whether or not broken.",Brazil,WLD, World,Export,6,16.562,9.17,2.214,2.407
H4,BRA,120510,- Low erucic acid rape or colza see,Brazil,WLD, World,Export,6,,,,4.22
H4,BRA,120590,- Other,Brazil,WLD, World,Export,6,,,,527.272
H4,BRA,120600,"Sunflower seeds, whether or not bro",Brazil,WLD, World,Export,6,12.411,5.843,39.276,593.161
H4,BRA,120710,- Palm nuts and kernels,Brazil,WLD, World,Export,6,17.379,44.214,,
H4,BRA,120721,-- Seed,Brazil,WLD, World,Export,6,590.509,590.4,,269.313
H4,BRA,120729,-- Other,Brazil,WLD, World,Export,6,,24086.453,25205.191,25101.813
H4,BRA,120730,- Castor oil seeds,Brazil,WLD, World,Export,6,,3.987,,185
H4,BRA,120740,- Sesamum seeds,Brazil,WLD, World,Export,6,4.466,836.008,1298.638,1280.07
H4,BRA,120750,- Mustard seeds,Brazil,WLD, World,Export,6,,0.109,,
H4,BRA,120770,- Melon seeds,Brazil,WLD, World,Export,6,6.277,78.623,3.666,14.904
H4,BRA,120799,-- Other,Brazil,WLD, World,Export,6,85.233,579.715,772.139,257.411
H4,BRA,120810,- of soya Beans,Brazil,WLD, World,Export,6,55.285,191.87,105.794,162.675
H4,BRA,120890,- Other,Brazil,WLD, World,Export,6,27.427,62.007,21.866,14.009
H4,BRA,120921,-- Lucerne (alfalfa) seeds,Brazil,WLD, World,Export,6,7.308,0.264,,
H4,BRA,120924,-- Kentucky blue grass (Poa pratens,Brazil,WLD, World,Export,6,24.5,,,
H4,BRA,120925,-- Rye grass (Lolium multiflorum La,Brazil,WLD, World,Export,6,,,36.8,21.75
H4,BRA,120929,-- Other,Brazil,WLD, World,Export,6,67981.545,75122.993,47081,44051.273
H4,BRA,120930,- seeds of herbaceous plants cultiv,Brazil,WLD, World,Export,6,6.221,38.057,9.11,10.148
H4,BRA,120991,-- vegetable seeds,Brazil,WLD, World,Export,6,14180.761,14362.803,15083.853,15056.472
H4,BRA,120999,-- Other,Brazil,WLD, World,Export,6,6865.389,6702.406,5204.446,5336.5
H4,BRA,121010,"- Hop cones, Neither ground nor pow",Brazil,WLD, World,Export,6,0.23,0.144,0.155,
H4,BRA,121020,"- Hop cones, ground, powdered or in",Brazil,WLD, World,Export,6,0.697,32.942,60.083,39.082
H4,BRA,121120,- Ginseng roots,Brazil,WLD, World,Export,6,183.964,258.463,406.086,125.156
H4,BRA,121190,- Other,Brazil,WLD, World,Export,6,11897.493,13037.348,11333.374,12413.996
H4,BRA,121221,-- Fit for human consumption,Brazil,WLD, World,Export,6,1.47,4.293,18.963,0.676
H4,BRA,121229,-- Other,Brazil,WLD, World,Export,6,224.129,391.9,413.631,311.7
H4,BRA,121292,-- Locust Beans (carob),Brazil,WLD, World,Export,6,,,2.583,
H4,BRA,121293,-- sugar cane,Brazil,WLD, World,Export,6,,0.03,0.1,3.375
H4,BRA,121299,-- Other,Brazil,WLD, World,Export,6,124.796,143.277,85.159,227.57
H4,BRA,121300,"Cereal straw and husks, unprepared,",Brazil,WLD, World,Export,6,3.166,3.894,1.323,5.494
H4,BRA,121410,- Lucerne (alfalfa) meal and pellet,Brazil,WLD, World,Export,6,,24.045,,
H4,BRA,121490,- Other,Brazil,WLD, World,Export,6,,39.379,,68.105
H4,BRA,130120,- Gum Arabic,Brazil,WLD, World,Export,6,10.832,2.871,53.672,300.663
H4,BRA,130190,- Other,Brazil,WLD, World,Export,6,12350.739,16787.769,19470.344,20042.012
